Actual,Predicted,Probability_0,Probability_1,Metric,Value
False,False,0.9999859607187003,1.4039281299689128e-05,,
False,False,0.9999990873220342,9.126779657137503e-07,,
False,False,0.9999735780385459,2.6421961454110364e-05,,
False,False,0.9998458242239944,0.00015417577600557544,,
False,False,0.9999994163428667,5.836571332781566e-07,,
False,False,0.9999994757385845,5.24261415470996e-07,,
True,True,0.16569520731876197,0.834304792681238,,
False,False,0.999972179608783,2.7820391216971722e-05,,
False,False,0.9998803021274123,0.00011969787258771814,,
False,False,0.9999999569646971,4.303530291724229e-08,,
False,False,0.999841149896562,0.0001588501034380154,,
False,False,0.9988048906260889,0.001195109373911134,,
False,False,0.99999126123287,8.73876713002111e-06,,
False,False,0.999999791429485,2.085705149527235e-07,,
False,False,0.9999472054398437,5.279456015623169e-05,,
True,True,0.23195795322064183,0.7680420467793582,,
False,False,0.9999968589483437,3.141051656292701e-06,,
False,False,0.9999969420181207,3.0579818792626363e-06,,
False,False,0.9999987257620193,1.2742379806819517e-06,,
False,False,0.9999987664569517,1.2335430483033098e-06,,
False,False,0.999999892501612,1.0749838792263621e-07,,
False,False,0.9999930946984047,6.905301595359002e-06,,
False,False,0.9999920211023667,7.978897633289197e-06,,
False,False,0.7775083626239496,0.22249163737605043,,
False,False,0.9999761818529103,2.3818147089782216e-05,,
False,False,0.9999996658513159,3.341486840647615e-07,,
True,True,0.011527057972886778,0.9884729420271132,,
True,True,3.3205464560204234e-06,0.999996679453544,,
False,False,0.9996377845176477,0.0003622154823523229,,
True,True,0.050461666674534555,0.9495383333254654,,
False,False,0.9999895169175955,1.0483082404452971e-05,,
True,True,0.01280416802985318,0.9871958319701468,,
True,True,0.007643604404557691,0.9923563955954423,,
False,False,0.997312164478872,0.002687835521127958,,
False,False,0.9994434811436576,0.0005565188563424668,,
False,False,0.9999997184538291,2.8154617094164733e-07,,
False,False,0.9999882808856178,1.1719114382218946e-05,,
False,False,0.9999761818529103,2.3818147089782216e-05,,
False,False,0.9992283132736011,0.000771686726398963,,
False,False,0.9999718384636473,2.816153635265537e-05,,
True,True,0.0030966556370757292,0.9969033443629243,,
True,True,0.03175030061955397,0.968249699380446,,
False,False,0.999999295792136,7.042078640041697e-07,,
False,False,0.9999594021660781,4.0597833921818316e-05,,
False,False,0.9999891188403544,1.0881159645692846e-05,,
False,False,0.9999995917732706,4.082267294183958e-07,,
False,False,0.9999931064349501,6.893565049930764e-06,,
False,False,0.9999978755487359,2.124451264164484e-06,,
False,False,0.9999076952390213,9.230476097866286e-05,,
False,False,0.9944898847241074,0.005510115275892572,,
False,False,0.9999997228317979,2.7716820207846244e-07,,
False,False,0.9178785835794945,0.08212141642050554,,
False,False,0.9999997838764656,2.1612353437318817e-07,,
False,False,0.9999759809963467,2.4019003653329346e-05,,
False,False,0.9999952502102258,4.749789774171437e-06,,
False,False,0.999875813884186,0.00012418611581402849,,
